GeneID	Entrez	Symbol	Description	Biotype	Chr	Start	End	Strand
ENSMUSG00000072738	NA	Gm16440		protein_coding	14	6380721	6390319	-1
ENSMUSG00000075245	NA	Gm6043	predicted gene 6043 [Source:MGI Symbol;Acc:MGI:3805955]	processed_pseudogene	14	29217639	29218130	1
ENSMUSG00000077212	NA	Snord69	small nucleolar RNA, C/D box 69 [Source:MGI Symbol;Acc:MGI:3819551]	snoRNA	14	31014287	31014366	-1
ENSMUSG00000077611	NA	Gm23946	predicted gene, 23946 [Source:MGI Symbol;Acc:MGI:5453723]	snoRNA	14	32191854	32192050	-1
ENSMUSG00000077797	NA	Snord19	small nucleolar RNA, C/D box 19 [Source:MGI Symbol;Acc:MGI:3819524]	snoRNA	14	31016206	31016281	-1
ENSMUSG00000078127	105511	Fam170b	Protein FAM170B  [Source:UniProtKB/Swiss-Prot;Acc:E9PXT9]	protein_coding	14	32833962	32836789	1
ENSMUSG00000079101	NA	Esd-ps	esterase D/formylglutathione hydrolase, pseudogene [Source:MGI Symbol;Acc:MGI:3781082]	processed_pseudogene	14	3051653	3052499	-1
ENSMUSG00000079357	NA	Gm11100	predicted gene 11100 [Source:MGI Symbol;Acc:MGI:3779338]	processed_transcript	14	13918444	13949558	1
ENSMUSG00000079364	100041874	Gm3558		protein_coding	14	7545151	7568566	-1
ENSMUSG00000079383	NA	Gm3298		protein_coding	14	5015891	5019119	1
ENSMUSG00000079386	100169868	Gm3173		protein_coding	14	4430992	4519452	1
ENSMUSG00000079388	554327	2610042L04Rik	RIKEN cDNA 2610042L04 gene [Source:MGI Symbol;Acc:MGI:1914305]	protein_coding	14	4334763	4354688	1
ENSMUSG00000079389	NA	Gm3149		protein_coding	14	4317283	4325721	1
ENSMUSG00000079391	NA	Gm2974		protein_coding	14	4182576	4204895	1
ENSMUSG00000079396	100861615	Gm3411		protein_coding	14	6259747	6287250	-1
ENSMUSG00000079410	100040671	Gm2897		protein_coding	14	3049285	3076840	1
ENSMUSG00000084775	NA	Gm16741	predicted gene, 16741 [Source:MGI Symbol;Acc:MGI:4439665]	lincRNA	14	7749945	7775528	1
ENSMUSG00000084925	NA	1810062O18Rik	RIKEN cDNA 1810062O18 gene [Source:MGI Symbol;Acc:MGI:1922852]	antisense	14	20546079	20570687	1
ENSMUSG00000084942	NA	7330404K18Rik	RIKEN cDNA 7330404K18 gene [Source:MGI Symbol;Acc:MGI:1925395]	antisense	14	20398359	20398930	1
ENSMUSG00000087535	NA	Zmiz1os1	Zmiz1 opposite strand 1 [Source:MGI Symbol;Acc:MGI:3041228]	antisense	14	25257523	25461128	-1
ENSMUSG00000087639	NA	Gm15512	predicted gene 15512 [Source:MGI Symbol;Acc:MGI:3782960]	antisense	14	33365951	33370143	-1
ENSMUSG00000087912	NA	Gm24916	predicted gene, 24916 [Source:MGI Symbol;Acc:MGI:5454693]	snoRNA	14	31015148	31015226	-1
ENSMUSG00000089785	NA	Slc25a5-ps	Slc25a5 retrotransposed pseudogene [Source:MGI Symbol;Acc:MGI:3645403]	transcribed_processed_pseudogene	14	11161529	11181110	1
ENSMUSG00000089833	NA	Fhitos	fragile histidine triad gene, opposite strand [Source:MGI Symbol;Acc:MGI:4414962]	antisense	14	10738535	10783076	1
ENSMUSG00000090104	NA	Slmapos2	sarcolemma associated protein, opposite strand transcript 2 [Source:MGI Symbol;Acc:MGI:3801907]	lincRNA	14	26389199	26395521	1
ENSMUSG00000090305	NA	Gm5459	predicted gene 5459 [Source:MGI Symbol;Acc:MGI:3643518]	processed_pseudogene	14	31076638	31077435	-1
ENSMUSG00000090363	NA	Gm3512		protein_coding	14	7153511	7174533	-1
ENSMUSG00000090381	NA	Gm6158	predicted gene 6158 [Source:MGI Symbol;Acc:MGI:3779562]	processed_pseudogene	14	24069734	24070637	1
ENSMUSG00000090459	NA	Gm17210	predicted gene 17210 [Source:MGI Symbol;Acc:MGI:4938037]	antisense	14	32292924	32294974	-1
ENSMUSG00000090564	NA	A430057M04Rik	RIKEN cDNA A430057M04 gene [Source:MGI Symbol;Acc:MGI:2442125]	antisense	14	21847578	21856931	1
ENSMUSG00000090643	NA	Gm3453		protein_coding	14	5970744	5979137	-1
ENSMUSG00000090691	100042100	Gm3667		protein_coding	14	6868502	6889962	-1
ENSMUSG00000090707	NA	Gm8237		protein_coding	14	5857918	5880382	-1
ENSMUSG00000090861	NA	Arf4os	ADP-ribosylation factor 4, opposite strand [Source:MGI Symbol;Acc:MGI:3642411]	antisense	14	26628407	26638183	-1
ENSMUSG00000090872	NA	Gm3239		protein_coding	14	4664192	4670850	1
ENSMUSG00000091022	100041054	Gm3115		protein_coding	14	4084120	4099306	1
ENSMUSG00000091114	NA	Gm3138		protein_coding	14	4249631	4258006	1
ENSMUSG00000091148	100041177	Gm3182		protein_coding	14	4481745	4490177	1
ENSMUSG00000091185	100041336	Gm3278		protein_coding	14	4892416	4902431	1
ENSMUSG00000091227	NA	Gm3755		protein_coding	14	7440924	7450917	-1
ENSMUSG00000091289	NA	Gm17051	predicted gene 17051 [Source:MGI Symbol;Acc:MGI:4937878]	processed_pseudogene	14	3084899	3085385	-1
ENSMUSG00000091400	NA	Gm6356		protein_coding	14	6965449	6973818	-1
ENSMUSG00000091418	NA	Gm3164		protein_coding	14	4415448	4443839	1
ENSMUSG00000091472	NA	Gm3739		protein_coding	14	7293648	7315049	-1
ENSMUSG00000091563	NA	Gm8108		protein_coding	14	4110526	4132784	1
ENSMUSG00000091568	NA	Gm8206		protein_coding	14	6016759	6093942	-1
ENSMUSG00000091617	NA	Gm3752		protein_coding	14	7466362	7483762	-1
ENSMUSG00000091676	74715	Gm8374		protein_coding	14	7362097	7365134	-1
ENSMUSG00000091700	108168186	Gm7876	predicted gene 7876 [Source:MGI Symbol;Acc:MGI:3779769]	protein_coding	14	4709238	4717678	1
ENSMUSG00000091754	100041151	Gm3636		protein_coding	14	6735685	6742332	-1
ENSMUSG00000091756	100041012	Gm3095		protein_coding	14	3963547	3970207	1
ENSMUSG00000091809	NA	Olfr721-ps1		protein_coding	14	14401298	14410095	1
ENSMUSG00000091818	NA	Rpl19-ps4	ribosomal protein L19, pseudogene 4 [Source:MGI Symbol;Acc:MGI:3646824]	processed_pseudogene	14	13777817	13778441	-1
ENSMUSG00000091882	622640	Gm6337		protein_coding	14	6049469	6058267	-1
ENSMUSG00000091894	NA	Gm3030	predicted gene 3030 [Source:MGI Symbol;Acc:MGI:3781208]	unprocessed_pseudogene	14	4536038	4538795	1
ENSMUSG00000091898	21924	Tnnc1	Troponin C, slow skeletal and cardiac muscles  [Source:UniProtKB/Swiss-Prot;Acc:P19123]	protein_coding	14	31208312	31211729	1
ENSMUSG00000092036	100039452	Gm2244		protein_coding	14	19532896	19549963	-1
ENSMUSG00000092167	100042149	Gm3696		protein_coding	14	7083208	7100621	-1
ENSMUSG00000093898	NA	Gm3629		protein_coding	14	6583959	6590613	-1
ENSMUSG00000093979	100039441	Gm2237		protein_coding	14	19563800	19585135	-1
ENSMUSG00000093985	100038847	Gm10406		protein_coding	14	7006115	7027449	-1
ENSMUSG00000094132	100041306	Gm3264		protein_coding	14	4855576	4875851	1
ENSMUSG00000094242	NA	Gm5456	predicted gene 5456 [Source:MGI Symbol;Acc:MGI:3643775]	processed_pseudogene	14	7241442	7242285	1
ENSMUSG00000094370	NA	Gm3373		protein_coding	14	5718336	5741577	-1
ENSMUSG00000094628	NA	Gm3252		protein_coding	14	4726775	4747493	1
ENSMUSG00000094634	NA	Gm3468		protein_coding	14	6087295	6108665	-1
ENSMUSG00000094706	108168176	Gm10338		protein_coding	14	7580617	7595592	-1
ENSMUSG00000094737	NA	Gm17045	predicted gene 17045 [Source:MGI Symbol;Acc:MGI:4937872]	processed_pseudogene	14	6034967	6035810	1
ENSMUSG00000094811	105242449	Gm21103		protein_coding	14	6296365	6304843	-1
ENSMUSG00000095024	432825	Gm5458		protein_coding	14	19594139	19602581	-1
ENSMUSG00000095087	NA	Gm25328	predicted gene, 25328 [Source:MGI Symbol;Acc:MGI:5455105]	snRNA	14	20701523	20701629	1
ENSMUSG00000095295	100041735	Gm3488	predicted, 3488  [Source:RefSeq peptide;Acc:NP_001243814]	protein_coding	14	5501674	5522927	1
ENSMUSG00000095360	100041964	Gm3594		protein_coding	14	6435796	6444611	-1
ENSMUSG00000095493	105518	A630023A22Rik	RIKEN cDNA A630023A22 gene [Source:MGI Symbol;Acc:MGI:2145657]	protein_coding	14	34051126	34102754	-1
ENSMUSG00000095681	NA	Gm8281		protein_coding	14	5071040	5093318	1
ENSMUSG00000095686	NA	Gm3099		protein_coding	14	3998394	4007006	1
ENSMUSG00000096023	NA	Gm3542		protein_coding	14	5326255	5334928	-1
ENSMUSG00000096039	320333	D830030K20Rik		protein_coding	14	3208488	3234351	1
ENSMUSG00000096052	NA	9930004E17Rik	RIKEN cDNA 9930004E17 gene [Source:MGI Symbol;Acc:MGI:3603579]	antisense	14	26670010	26670507	1
ENSMUSG00000096197	108978	4930555G01Rik	RIKEN cDNA 4930555G01 gene [Source:MGI Symbol;Acc:MGI:1922055]	protein_coding	14	5050629	5059243	1
ENSMUSG00000096574	NA	Gm2956		protein_coding	14	3332627	3354799	1
ENSMUSG00000096629	100041515	Gm3383	alpha38-takusan isoform b  [Source:RefSeq peptide;Acc:NP_001278023]	protein_coding	14	5607620	5807982	-1
ENSMUSG00000096685	102634532	Gm3642		protein_coding	14	6832231	6840311	-1
ENSMUSG00000096775	545007	Gm5796		protein_coding	14	4023941	4041370	1
ENSMUSG00000096793	NA	Gm3002		protein_coding	14	3810074	3966518	1
ENSMUSG00000096904	100041958	Gm3591		protein_coding	14	6405827	6412482	-1
ENSMUSG00000097002	NA	Gm2670	predicted gene 2670 [Source:MGI Symbol;Acc:MGI:3780839]	antisense	14	28508074	28511392	-1
ENSMUSG00000097136	NA	Gm26772	predicted gene, 26772 [Source:MGI Symbol;Acc:MGI:5477266]	lincRNA	14	25548390	25554369	-1
ENSMUSG00000097148	NA	Gm3839		protein_coding	14	11280735	11356726	-1
ENSMUSG00000097577	NA	6230400D17Rik	RIKEN cDNA 6230400D17 gene [Source:MGI Symbol;Acc:MGI:1923383]	antisense	14	20687236	20703028	-1
ENSMUSG00000097601	NA	Gm26660	predicted gene, 26660 [Source:MGI Symbol;Acc:MGI:5477154]	lincRNA	14	25315873	25379609	-1
ENSMUSG00000098428	100039484	Gm2260	predicted gene 2260 [Source:MGI Symbol;Acc:MGI:3780429]	unprocessed_pseudogene	14	26016431	26025837	1
ENSMUSG00000098609	NA	Anxa11os	annexin A11, opposite strand [Source:MGI Symbol;Acc:MGI:3642737]	antisense	14	25856777	25870266	-1
ENSMUSG00000099966	NA	2810402E24Rik	RIKEN cDNA 2810402E24 gene [Source:MGI Symbol;Acc:MGI:1913715]	antisense	14	20641009	20644048	1
ENSMUSG00000103160	NA	C130012C08Rik	RIKEN cDNA C130012C08 gene [Source:MGI Symbol;Acc:MGI:2145684]	TEC	14	21992436	21996100	1
ENSMUSG00000000365	30054	Rnf17	RING finger protein 17  [Source:UniProtKB/Swiss-Prot;Acc:Q99MV7]	protein_coding	14	56402581	56525032	1
ENSMUSG00000000776	67065	Polr3d	DNA-directed RNA polymerase III subunit RPC4  [Source:UniProtKB/Swiss-Prot;Acc:Q91WD1]	protein_coding	14	70438757	70443447	-1
ENSMUSG00000000957	17387	Mmp14	Matrix metalloproteinase-14  [Source:UniProtKB/Swiss-Prot;Acc:P53690]	protein_coding	14	54431612	54445364	1
ENSMUSG00000000958	20540	Slc7a7	Y+L amino acid transporter 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9Z1K8]	protein_coding	14	54369442	54417780	-1
ENSMUSG00000000959	69089	Oxa1l	Mitochondrial inner membrane protein OXA1L  [Source:UniProtKB/Swiss-Prot;Acc:Q8BGA9]	protein_coding	14	54360834	54369673	1
ENSMUSG00000002319	75751	Ipo4	Importin-4  [Source:UniProtKB/Swiss-Prot;Acc:Q8VI75]	protein_coding	14	55625400	55635957	-1
ENSMUSG00000002320	74140	Tm9sf1	Transmembrane 9 superfamily member 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9DBU0]	protein_coding	14	55635965	55643806	-1
ENSMUSG00000002324	56739	Rec8	Meiotic recombination   [Source:UniProtKB/Swiss-Prot;Acc:Q8C5S7]	protein_coding	14	55618037	55625395	1
ENSMUSG00000002325	16391	Irf9	Interferon regulatory factor 9  [Source:UniProtKB/Swiss-Prot;Acc:Q61179]	protein_coding	14	55603571	55610030	1
ENSMUSG00000002326	105446	Gmpr2	guanosine monophosphate reductase 2 [Source:MGI Symbol;Acc:MGI:1917903]	protein_coding	14	55671941	55679200	1
ENSMUSG00000002329	67881	Mdp1	Magnesium-dependent phosphatase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9D967]	protein_coding	14	55657879	55660508	-1
ENSMUSG00000002332	52585	Dhrs1	Dehydrogenase/reductase SDR family member 1  [Source:UniProtKB/Swiss-Prot;Acc:Q99L04]	protein_coding	14	55739020	55745690	-1
ENSMUSG00000003469	105653	Phyhip	Phytanoyl-CoA hydroxylase-interacting protein  [Source:UniProtKB/Swiss-Prot;Acc:Q8K0S0]	protein_coding	14	70457476	70468832	1
ENSMUSG00000004558	29811	Ndrg2	Protein NDRG2 Protein NDRG2, N-terminally processed [Source:UniProtKB/Swiss-Prot;Acc:Q9QYG0]	protein_coding	14	51905271	51914158	-1
ENSMUSG00000004561	52535	Mettl17	Methyltransferase-like protein 17, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q3U2U7]	protein_coding	14	51884842	51893039	1
ENSMUSG00000004562	268739	Arhgef40	Rho guanine nucleotide exchange factor 40  [Source:UniProtKB/Swiss-Prot;Acc:Q3UPH7]	protein_coding	14	51984719	52006251	1
ENSMUSG00000005148	12224	Klf5	Krueppel-like factor 5  [Source:UniProtKB/Swiss-Prot;Acc:Q9Z0Z7]	protein_coding	14	99298691	99315036	1
ENSMUSG00000006281	21745	Tep1	Telomerase protein component 1  [Source:UniProtKB/Swiss-Prot;Acc:P97499]	protein_coding	14	50824059	50870560	-1
ENSMUSG00000006288	219022	Ttc5	tetratricopeptide repeat domain 5 [Source:MGI Symbol;Acc:MGI:2683584]	protein_coding	14	50765415	50785519	-1
ENSMUSG00000006289	66246	Osgep	O-sialoglycoprotein endopeptidase [Source:MGI Symbol;Acc:MGI:1913496]	protein_coding	14	50906478	50924893	-1
ENSMUSG00000007589	28113	Tinf2	Terf1 (TRF1)-interacting nuclear factor 2 [Source:MGI Symbol;Acc:MGI:107246]	protein_coding	14	55674689	55681820	-1
ENSMUSG00000007591	71099	Tssk4	testis-specific serine kinase 4 [Source:MGI Symbol;Acc:MGI:1918349]	protein_coding	14	55650184	55652539	1
ENSMUSG00000007989	14365	Fzd3	Frizzled-3  [Source:UniProtKB/Swiss-Prot;Acc:Q61086]	protein_coding	14	65192449	65262463	-1
ENSMUSG00000010376	18002	Nedd8	NEDD8  [Source:UniProtKB/Swiss-Prot;Acc:P29595]	protein_coding	14	55662263	55672124	-1
ENSMUSG00000010406	68836	Mrpl52	39S ribosomal protein L52, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q9D0Y8]	protein_coding	14	54426909	54429756	1
ENSMUSG00000014453	12143	Blk	Tyrosine-protein kinase Blk  [Source:UniProtKB/Swiss-Prot;Acc:P16277]	protein_coding	14	63372836	63417037	-1
ENSMUSG00000014547	268752	Wdfy2	WD repeat and FYVE domain containing 2 [Source:MGI Symbol;Acc:MGI:2442811]	protein_coding	14	62837678	62961509	1
ENSMUSG00000014725	13522	Adam28	Disintegrin and metalloproteinase domain-containing protein 28  [Source:UniProtKB/Swiss-Prot;Acc:Q9JLN6]	protein_coding	14	68606027	68655842	-1
ENSMUSG00000014813	20855	Stc1	stanniocalcin 1 [Source:MGI Symbol;Acc:MGI:109131]	protein_coding	14	69029238	69041804	1
ENSMUSG00000015437	14939	Gzmb	granzyme B [Source:MGI Symbol;Acc:MGI:109267]	protein_coding	14	56258838	56262260	-1
ENSMUSG00000015759	12793	Cnih1	 1  [Source:UniProtKB/Swiss-Prot;Acc:O35372]	protein_coding	14	46775567	46788411	-1
ENSMUSG00000015812	14714	Gnrh1	gonadotropin releasing hormone 1 [Source:MGI Symbol;Acc:MGI:95789]	protein_coding	14	67745181	67749439	1
ENSMUSG00000016831	268741	Tox4	TOX high mobility group box family member 4  [Source:UniProtKB/Swiss-Prot;Acc:Q8BU11]	protein_coding	14	52279146	52296401	1
ENSMUSG00000019297	67842	Nop9	Nucleolar protein 9  [Source:UniProtKB/Swiss-Prot;Acc:Q8BMC4]	protein_coding	14	55745693	55755500	1
ENSMUSG00000021273	14137	Fdft1	Squalene synthase  [Source:UniProtKB/Swiss-Prot;Acc:P53798]	protein_coding	14	63145150	63179578	-1
ENSMUSG00000021792	70564	Fam213a	Redox-regulatory protein FAM213A  [Source:UniProtKB/Swiss-Prot;Acc:Q9CYH2]	protein_coding	14	40993740	41013788	-1
ENSMUSG00000021794	14661	Glud1	Glutamate dehydrogenase 1, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P26443]	protein_coding	14	34310727	34345265	1
ENSMUSG00000021795	20390	Sftpd	Pulmonary surfactant-associated protein D  [Source:UniProtKB/Swiss-Prot;Acc:P50404]	protein_coding	14	41172214	41185149	-1
ENSMUSG00000021796	12166	Bmpr1a	Bone morphotic protein receptor type-1A  [Source:UniProtKB/Swiss-Prot;Acc:P36895]	protein_coding	14	34410734	34503341	-1
ENSMUSG00000021797	78243	9230112D13Rik	RIKEN cDNA 9230112D13 gene [Source:MGI Symbol;Acc:MGI:1925493]	protein_coding	14	34511621	34522801	-1
ENSMUSG00000021798	24131	Ldb3	LIM domain-binding protein 3  [Source:UniProtKB/Swiss-Prot;Acc:Q9JKS4]	protein_coding	14	34526603	34588682	-1
ENSMUSG00000021803	170677	Cdhr1	Cadherin-related family member 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8VHP6]	protein_coding	14	37077857	37098347	-1
ENSMUSG00000021804	57811	Rgr	retinal G protein coupled receptor [Source:MGI Symbol;Acc:MGI:1929473]	protein_coding	14	37034909	37048964	-1
ENSMUSG00000021830	70561	Txndc16	thioredoxin domain containing 16 [Source:MGI Symbol;Acc:MGI:1917811]	protein_coding	14	45133465	45220328	-1
ENSMUSG00000021831	50527	Ero1l	ERO1-like protein alpha  [Source:UniProtKB/Swiss-Prot;Acc:Q8R180]	protein_coding	14	45283087	45318771	-1
ENSMUSG00000021832	67089	Psmc6	proteasome (prosome, macropain) 26S subunit, ATPase, 6 [Source:MGI Symbol;Acc:MGI:1914339]	protein_coding	14	45329788	45349705	1
ENSMUSG00000021835	12159	Bmp4	Bone morphotic protein 4  [Source:UniProtKB/Swiss-Prot;Acc:P21275]	protein_coding	14	46383520	46390669	-1
ENSMUSG00000021838	74480	Samd4	 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8CBY1]	protein_coding	14	46882854	47105815	1
ENSMUSG00000021840	218975	Mapk1ip1l	MAPK-interacting and spindle-stabilizing protein-like  [Source:UniProtKB/Swiss-Prot;Acc:Q8BH93]	protein_coding	14	47298266	47323204	1
ENSMUSG00000021843	16709	Ktn1	kinectin 1 [Source:MGI Symbol;Acc:MGI:109153]	protein_coding	14	47648448	47739894	1
ENSMUSG00000021846	93834	Peli2	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]	protein_coding	14	48120823	48281575	1
ENSMUSG00000021871	NA	Pnp		protein_coding	14	50944517	50963136	1
ENSMUSG00000021872	75019	Rnase10	ribonuclease, RNase A family, 10 (non-active) [Source:MGI Symbol;Acc:MGI:1922269]	protein_coding	14	51007751	51010758	1
ENSMUSG00000021876	58809	Rnase4	ribonuclease, RNase A family 4 [Source:MGI Symbol;Acc:MGI:1926217]	protein_coding	14	51091077	51106151	1
ENSMUSG00000021928	68177	Ebpl	Emopamil-binding protein-like  [Source:UniProtKB/Swiss-Prot;Acc:Q9D0P0]	protein_coding	14	61331742	61360439	-1
ENSMUSG00000021929	16648	Kpna3	Importin subunit alpha-4  [Source:UniProtKB/Swiss-Prot;Acc:O35344]	protein_coding	14	61365211	61439874	-1
ENSMUSG00000021930	66674	Spryd7	SPRY domain containing 7 [Source:MGI Symbol;Acc:MGI:1913924]	protein_coding	14	61531993	61556886	-1
ENSMUSG00000021932	67153	Rnaseh2b	Ribonuclease H2 subunit B  [Source:UniProtKB/Swiss-Prot;Acc:Q80ZV0]	protein_coding	14	62292589	62372992	1
ENSMUSG00000021933	239134	Gucy1b2		protein_coding	14	62392676	62456289	-1
ENSMUSG00000021938	66645	Pspc1	Paraspeckle component 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8R326]	protein_coding	14	56720710	56778316	-1
ENSMUSG00000021939	13030	Ctsb	cathepsin B [Source:MGI Symbol;Acc:MGI:88561]	protein_coding	14	63122462	63145923	1
ENSMUSG00000021945	76007	Zmym2	zinc finger, MYM-type 2 [Source:MGI Symbol;Acc:MGI:1923257]	protein_coding	14	56886653	56962701	1
ENSMUSG00000021947	68631	Cryl1	Lambda-crystallin homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q99KP3]	protein_coding	14	57274993	57398529	-1
ENSMUSG00000021950	11752	Anxa8	Annexin A8  [Source:UniProtKB/Swiss-Prot;Acc:O35640]	protein_coding	14	34085981	34100571	1
ENSMUSG00000021951	68043	Eef1akmt1	EEF1A lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:27351]	protein_coding	14	57549597	57571612	-1
ENSMUSG00000021952	57258	Xpo4	exportin 4 [Source:MGI Symbol;Acc:MGI:1888526]	protein_coding	14	57577521	57665430	-1
ENSMUSG00000021958	72400	Pinx1	PIN2/TERF1-interacting telomerase inhibitor 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9CZX5]	protein_coding	14	63860364	63919859	1
ENSMUSG00000021959	50523	Lats2	Serine/threonine-protein kinase LATS2  [Source:UniProtKB/Swiss-Prot;Acc:Q7TSJ6]	protein_coding	14	57689662	57758388	-1
ENSMUSG00000021963	20220	Sap18	Sin3-associated polypeptide 18 [Source:MGI Symbol;Acc:MGI:1277978]	protein_coding	14	57798180	57806638	1
ENSMUSG00000021965	219114	Ska3	Spindle and kinetochore-associated protein 3  [Source:UniProtKB/Swiss-Prot;Acc:Q8C263]	protein_coding	14	57806561	57826185	-1
ENSMUSG00000021966	73382	Prss52	Serine protease 52  [Source:UniProtKB/Swiss-Prot;Acc:Q9D9M0]	protein_coding	14	64104286	64113755	1
ENSMUSG00000021967	67840	Mrpl57	Ribosomal protein 63, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q9CQF8]	protein_coding	14	57826234	57829296	1
ENSMUSG00000021969	75965	Zdhhc20	zinc finger, DHHC domain containing 20 [Source:MGI Symbol;Acc:MGI:1923215]	protein_coding	14	57832703	57890276	-1
ENSMUSG00000021972	219150	Hmbox1	Mus musculus homeobox containing 1 (Hmbox1), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001347627]	protein_coding	14	64811600	64949871	-1
ENSMUSG00000021973	68514	Micu2	Calcium uptake protein 2, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q8CD10]	protein_coding	14	57916261	57999262	-1
ENSMUSG00000021974	14180	Fgf9	Fibroblast growth factor 9  [Source:UniProtKB/Swiss-Prot;Acc:P54130]	protein_coding	14	58070547	58112720	1
ENSMUSG00000021975	210925	Ints9	integrator complex subunit 9 isoform 2  [Source:RefSeq peptide;Acc:NP_001240660]	protein_coding	14	64950045	65039832	1
ENSMUSG00000021978	54616	Extl3	exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518]	protein_coding	14	65052060	65149855	-1
ENSMUSG00000021981	69008	Cab39l	Calcium-binding protein 39-like  [Source:UniProtKB/Swiss-Prot;Acc:Q9DB16]	protein_coding	14	59440972	59585764	1
ENSMUSG00000021982	71891	Cdadc1	Cytidine and dCMP deaminase domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8BMD5]	protein_coding	14	59559388	59597959	-1
ENSMUSG00000021983	50769	Atp8a2	Phospholipid-transporting ATPase IB  [Source:UniProtKB/Swiss-Prot;Acc:P98200]	protein_coding	14	59638540	60197179	-1
ENSMUSG00000021986	72125	Amer2	APC membrane recruitment protein 2 [Source:HGNC Symbol;Acc:HGNC:26360]	protein_coding	14	60373259	60388197	1
ENSMUSG00000021987	219135	Mtmr6	Myotubularin-related protein 6  [Source:UniProtKB/Swiss-Prot;Acc:Q8VE11]	protein_coding	14	60265228	60302370	1
ENSMUSG00000021990	219140	Spata13	spermatogenesis associated 13 [Source:MGI Symbol;Acc:MGI:104838]	protein_coding	14	60634001	60764556	1
ENSMUSG00000021993	70478	Mipep	Mitochondrial intermediate peptidase  [Source:UniProtKB/Swiss-Prot;Acc:A6H611]	protein_coding	14	60784573	60905478	1
